2018-09-06T00:09:45.351-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536210585273,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-1ef6fb492c3b","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-3f76-7e74-98d8-ab725136a663","userInfo":{"userGuid":"af78905c-806f-49a8-b491-3f3fc26564e5","userName":"NBFA091","emailAddress":"Joyce.Rose@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1332,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-19d5-b4bc-b05c-2e3c63190a11"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T04:22:49.394-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536225769347,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-24c74ac96804","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T04:48:14.128-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536227294082,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-0debbac0e68e","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-8067-7e74-88fa-2573f3e735a5","userInfo":{"userGuid":"af78905c-efdb-4810-b491-880e0746b757","userName":"NBFA117","emailAddress":"Jody.Collins@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1397,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-2844-b4bc-877b-5ea155afadd5"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T05:00:51.368-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536228051337,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-73a6b6f825ec","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T05:57:08.728-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536231428697,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-1c9ac25ad19b","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-8067-7e74-88fa-2573f3e735a5","userInfo":{"userGuid":"af78905c-efdb-4810-b491-880e0746b757","userName":"NBFA117","emailAddress":"Jody.Collins@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1397,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-2844-b4bc-877b-5ea155afadd5"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T06:11:34.245-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536232294183,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-c2bc24106d60","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-a8d8-7e74-98d7-a07c075a38bd","userInfo":{"userGuid":"af78905c-b049-4cf4-b491-d4b3bb81183c","userName":"NBOB376","emailAddress":"Jean.Blair@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1618,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-fac9-b4bc-9a78-b81cf41f0633"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T06:28:25.665-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536233305618,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-16100b4cd18a","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T07:11:15.156-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536235875109,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-ced4b1096412","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-1c6d-7e74-889a-2111504a181d","userInfo":{"userGuid":"af78905c-aad9-475e-b491-7287c31c00b5","userName":"NBPA581","emailAddress":"Al.Lindsey@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1196,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-6af8-b4bc-a00a-3e4439d40662"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T07:33:39.693-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536237219584,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-46712ab46dfa","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-886a-7e74-a811-0730d2bb13c8","userInfo":{"userGuid":"af78905c-04df-4c0e-b491-6ea0ce6bed16","userName":"NBob003","emailAddress":"Marion.Cohen@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1254,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-55c9-b4bc-9223-54723922a997"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T07:38:31.621-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536237511589,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-fae891dae7e2","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-71d4-7e74-b87d-95c42e6edece","userInfo":{"userGuid":"af78905c-e729-49c5-b491-8b9f11c25055","userName":"NBpa562","emailAddress":"Ruby.Chapman@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1500,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-da34-b4bc-8687-1b80cc81f5fb"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T07:49:40.639-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536238180592,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-d4dee1d3b48a","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-8067-7e74-88fa-2573f3e735a5","userInfo":{"userGuid":"af78905c-efdb-4810-b491-880e0746b757","userName":"NBFA117","emailAddress":"Jody.Collins@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1397,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-2844-b4bc-877b-5ea155afadd5"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
2018-09-06T08:38:41.618-0500 - CORE Exchange[Body: DeviceActionEvent {"eventTypeId":"979dba5297b4c8c8a9fb59d25f33fd2a","timestamp":1536241121524,"tenantId":1,"tenantGuid":"5b73c758-57af-47b2-a6d4-d7b6c52cb5e5","externalTenantId":"S650643799","correlationId":"7876c65b-2ba4-7648-9a94-c31243e536c3","hostName":"svrbbp.mydomain.com","version":"5.63.87-SNAPSHOT","severity":"CLEARED","tags":["device_action","user","userdevice"],"userDeviceInfo":{"enrollmentType":"MDM_CONTROLS","perimeterUuid":"afa57869b-71d4-7e74-b87d-95c42e6edece","userInfo":{"userGuid":"af78905c-e729-49c5-b491-8b9f11c25055","userName":"NBpa562","emailAddress":"Ruby.Chapman@mydomain.com"},"deviceInfo":{"deviceOSFamily":"ios","id":1500,"udid":"4a7783999478577b7746dc774657b992","guid":"6657bc4e-da34-b4bc-8687-1b80cc81f5fb"},"perimeterState":"ENROLLED"},"deviceActionType":"INSTALL_APP"}] 
